analysis_date,window,factor_order,factor_name,method,one_way_cost_bps,gross_q5_minus_q1,gross_q5_minus_q1_bps,q1_drift_turnover,q5_drift_turnover,long_short_half_l1_turnover_sum,roundtrip_traded_notional_ratio,transaction_cost_drag,transaction_cost_drag_bps,canonical_net_q5_minus_q1,canonical_net_q5_minus_q1_bps,factor_sign_flipped
2015-08-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,20,-0.00039985228101202183,-3.9985228101202184,0.5892814814342837,0.4233659337181054,1.0126474151523892,2.0252948303047784,0.004050589660609557,40.50589660609557,-0.004450441941621579,-44.50441941621579,False
2015-08-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,30,-0.00039985228101202183,-3.9985228101202184,0.5892814814342837,0.4233659337181054,1.0126474151523892,2.0252948303047784,0.006075884490914335,60.758844909143356,-0.006475736771926357,-64.75736771926357,False
2015-08-31,60,2,delta_degree_percentile,RAW_COMMON,5,-0.016818147815839235,-168.18147815839234,0.42774945223506583,0.39632388150303727,0.8240733337381031,1.6481466674762062,0.0008240733337381032,8.240733337381032,-0.01764222114957734,-176.4222114957734,False
2015-08-31,60,2,delta_degree_percentile,RAW_COMMON,10,-0.016818147815839235,-168.18147815839234,0.42774945223506583,0.39632388150303727,0.8240733337381031,1.6481466674762062,0.0016481466674762063,16.481466674762064,-0.01846629448331544,-184.6629448331544,False
2015-08-31,60,2,delta_degree_percentile,RAW_COMMON,20,-0.016818147815839235,-168.18147815839234,0.42774945223506583,0.39632388150303727,0.8240733337381031,1.6481466674762062,0.0032962933349524126,32.96293334952413,-0.020114441150791647,-201.14441150791646,False
2015-08-31,60,2,delta_degree_percentile,RAW_COMMON,30,-0.016818147815839235,-168.18147815839234,0.42774945223506583,0.39632388150303727,0.8240733337381031,1.6481466674762062,0.0049444400024286185,49.44440002428618,-0.021762587818267853,-217.62587818267852,False
2015-08-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,5,-0.00039605778772997197,-3.9605778772997198,0.4421943443177841,0.44293299186132157,0.8851273361791057,1.7702546723582113,0.0008851273361791057,8.851273361791057,-0.0012811851239090777,-12.811851239090776,False
2015-08-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,10,-0.00039605778772997197,-3.9605778772997198,0.4421943443177841,0.44293299186132157,0.8851273361791057,1.7702546723582113,0.0017702546723582114,17.702546723582113,-0.0021663124600881834,-21.663124600881833,False
2015-08-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,20,-0.00039605778772997197,-3.9605778772997198,0.4421943443177841,0.44293299186132157,0.8851273361791057,1.7702546723582113,0.003540509344716423,35.40509344716423,-0.003936567132446394,-39.365671324463946,False
2015-08-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,30,-0.00039605778772997197,-3.9605778772997198,0.4421943443177841,0.44293299186132157,0.8851273361791057,1.7702546723582113,0.005310764017074634,53.10764017074634,-0.005706821804804606,-57.068218048046056,False
2015-08-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,5,0.0007623785531007299,7.623785531007299,0.4937496538091469,0.48316218090451085,0.9769118347136578,1.9538236694273157,0.0009769118347136578,9.769118347136578,-0.0002145332816129279,-2.145332816129279,False
2015-08-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,10,0.0007623785531007299,7.623785531007299,0.4937496538091469,0.48316218090451085,0.9769118347136578,1.9538236694273157,0.0019538236694273156,19.538236694273156,-0.0011914451163265857,-11.914451163265857,False
2015-08-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,20,0.0007623785531007299,7.623785531007299,0.4937496538091469,0.48316218090451085,0.9769118347136578,1.9538236694273157,0.003907647338854631,39.07647338854631,-0.0031452687857539013,-31.45268785753901,False
2015-08-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,30,0.0007623785531007299,7.623785531007299,0.4937496538091469,0.48316218090451085,0.9769118347136578,1.9538236694273157,0.005861471008281947,58.61471008281947,-0.005099092455181217,-50.99092455181217,False
2015-08-31,60,3,cross_industry_degree_percentile,RAW_COMMON,5,-0.01452283603693734,-145.2283603693734,0.5848663568072716,0.28359630526781043,0.868462662075082,1.736925324150164,0.0008684626620750821,8.684626620750821,-0.015391298699012422,-153.9129869901242,False
2015-08-31,60,3,cross_industry_degree_percentile,RAW_COMMON,10,-0.01452283603693734,-145.2283603693734,0.5848663568072716,0.28359630526781043,0.868462662075082,1.736925324150164,0.0017369253241501642,17.369253241501642,-0.016259761361087505,-162.59761361087504,False
2015-08-31,60,3,cross_industry_degree_percentile,RAW_COMMON,20,-0.01452283603693734,-145.2283603693734,0.5848663568072716,0.28359630526781043,0.868462662075082,1.736925324150164,0.0034738506483003285,34.738506483003285,-0.017996686685237667,-179.96686685237665,False
2015-08-31,60,3,cross_industry_degree_percentile,RAW_COMMON,30,-0.01452283603693734,-145.2283603693734,0.5848663568072716,0.28359630526781043,0.868462662075082,1.736925324150164,0.0052107759724504925,52.10775972450492,-0.019733612009387832,-197.33612009387832,False
2015-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,5,0.010776202867558246,107.76202867558246,0.6218573789690611,0.39466611828939707,1.0165234972584583,2.0330469945169165,0.0010165234972584582,10.165234972584582,0.009759679370299788,97.59679370299787,False
2015-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,10,0.010776202867558246,107.76202867558246,0.6218573789690611,0.39466611828939707,1.0165234972584583,2.0330469945169165,0.0020330469945169165,20.330469945169163,0.00874315587304133,87.43155873041329,False
2015-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,20,0.010776202867558246,107.76202867558246,0.6218573789690611,0.39466611828939707,1.0165234972584583,2.0330469945169165,0.004066093989033833,40.66093989033833,0.006710108878524413,67.10108878524413,False
2015-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,30,0.010776202867558246,107.76202867558246,0.6218573789690611,0.39466611828939707,1.0165234972584583,2.0330469945169165,0.00609914098355075,60.9914098355075,0.004677061884007496,46.77061884007496,False
2015-08-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,5,0.0009034859791013806,9.034859791013806,0.6199809016588816,0.4273152632520585,1.0472961649109402,2.0945923298218805,0.0010472961649109402,10.472961649109402,-0.00014381018580955965,-1.4381018580955964,False
2015-08-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,10,0.0009034859791013806,9.034859791013806,0.6199809016588816,0.4273152632520585,1.0472961649109402,2.0945923298218805,0.0020945923298218805,20.945923298218805,-0.0011911063507204999,-11.911063507204998,False
2015-08-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,20,0.0009034859791013806,9.034859791013806,0.6199809016588816,0.4273152632520585,1.0472961649109402,2.0945923298218805,0.004189184659643761,41.89184659643761,-0.0032856986805423804,-32.8569868054238,False
2015-08-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,30,0.0009034859791013806,9.034859791013806,0.6199809016588816,0.4273152632520585,1.0472961649109402,2.0945923298218805,0.006283776989465642,62.83776989465642,-0.005380291010364261,-53.80291010364261,False
2015-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,5,0.013747472401961568,137.47472401961568,0.579697615436208,0.5627171205747377,1.1424147360109456,2.284829472021891,0.0011424147360109456,11.424147360109457,0.012605057665950622,126.05057665950622,False
2015-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,10,0.013747472401961568,137.47472401961568,0.579697615436208,0.5627171205747377,1.1424147360109456,2.284829472021891,0.002284829472021891,22.848294720218913,0.011462642929939678,114.62642929939678,False
2015-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,20,0.013747472401961568,137.47472401961568,0.579697615436208,0.5627171205747377,1.1424147360109456,2.284829472021891,0.004569658944043782,45.696589440437826,0.009177813457917787,91.77813457917787,False
2015-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,30,0.013747472401961568,137.47472401961568,0.579697615436208,0.5627171205747377,1.1424147360109456,2.284829472021891,0.006854488416065674,68.54488416065674,0.0068929839858958945,68.92983985895894,False
2015-08-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,5,0.00019662465997529952,1.9662465997529952,0.5912392427326422,0.5988617031627395,1.1901009458953817,2.3802018917907635,0.0011901009458953817,11.901009458953817,-0.0009934762859200822,-9.934762859200822,False
2015-08-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,10,0.00019662465997529952,1.9662465997529952,0.5912392427326422,0.5988617031627395,1.1901009458953817,2.3802018917907635,0.0023802018917907634,23.802018917907635,-0.002183577231815464,-21.83577231815464,False
2015-08-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,20,0.00019662465997529952,1.9662465997529952,0.5912392427326422,0.5988617031627395,1.1901009458953817,2.3802018917907635,0.004760403783581527,47.60403783581527,-0.004563779123606227,-45.63779123606227,False
2015-08-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,30,0.00019662465997529952,1.9662465997529952,0.5912392427326422,0.5988617031627395,1.1901009458953817,2.3802018917907635,0.007140605675372291,71.40605675372291,-0.006943981015396991,-69.43981015396992,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,5,0.02286574878169239,228.6574878169239,0.862629710252851,0.8633088828413326,1.7259385930941835,3.451877186188367,0.0017259385930941836,17.259385930941836,0.021139810188598205,211.39810188598204,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,10,0.02286574878169239,228.6574878169239,0.862629710252851,0.8633088828413326,1.7259385930941835,3.451877186188367,0.003451877186188367,34.51877186188367,0.019413871595504024,194.13871595504023,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,20,0.02286574878169239,228.6574878169239,0.862629710252851,0.8633088828413326,1.7259385930941835,3.451877186188367,0.006903754372376734,69.03754372376734,0.015961994409315654,159.61994409315653,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,30,0.02286574878169239,228.6574878169239,0.862629710252851,0.8633088828413326,1.7259385930941835,3.451877186188367,0.010355631558565101,103.556315585651,0.012510117223127289,125.10117223127288,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,5,0.023871378096575125,238.71378096575125,0.84976004622918,0.8585378037430095,1.7082978499721895,3.416595699944379,0.0017082978499721895,17.082978499721897,0.022163080246602934,221.63080246602934,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,10,0.023871378096575125,238.71378096575125,0.84976004622918,0.8585378037430095,1.7082978499721895,3.416595699944379,0.003416595699944379,34.16595699944379,0.020454782396630747,204.54782396630748,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,20,0.023871378096575125,238.71378096575125,0.84976004622918,0.8585378037430095,1.7082978499721895,3.416595699944379,0.006833191399888758,68.33191399888759,0.017038186696686365,170.38186696686364,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,30,0.023871378096575125,238.71378096575125,0.84976004622918,0.8585378037430095,1.7082978499721895,3.416595699944379,0.010249787099833136,102.49787099833136,0.013621590996741989,136.2159099674199,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,5,0.015322856687718638,153.22856687718638,0.8443600293147289,0.8400799665204837,1.6844399958352125,3.368879991670425,0.0016844399958352125,16.844399958352124,0.013638416691883426,136.38416691883427,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,10,0.015322856687718638,153.22856687718638,0.8443600293147289,0.8400799665204837,1.6844399958352125,3.368879991670425,0.003368879991670425,33.68879991670425,0.011953976696048214,119.53976696048214,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,20,0.015322856687718638,153.22856687718638,0.8443600293147289,0.8400799665204837,1.6844399958352125,3.368879991670425,0.00673775998334085,67.3775998334085,0.008585096704377789,85.85096704377789,False
2015-08-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,30,0.015322856687718638,153.22856687718638,0.8443600293147289,0.8400799665204837,1.6844399958352125,3.368879991670425,0.010106639975011275,101.06639975011275,0.005216216712707363,52.16216712707363,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,5,0.025010187083495214,250.10187083495214,0.8293355110600426,0.8694664575533415,1.6988019686133842,3.3976039372267683,0.0016988019686133842,16.988019686133843,0.02331138511488183,233.1138511488183,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,10,0.025010187083495214,250.10187083495214,0.8293355110600426,0.8694664575533415,1.6988019686133842,3.3976039372267683,0.0033976039372267683,33.976039372267685,0.021612583146268446,216.12583146268446,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,20,0.025010187083495214,250.10187083495214,0.8293355110600426,0.8694664575533415,1.6988019686133842,3.3976039372267683,0.006795207874453537,67.95207874453537,0.01821497920904168,182.14979209041678,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,30,0.025010187083495214,250.10187083495214,0.8293355110600426,0.8694664575533415,1.6988019686133842,3.3976039372267683,0.010192811811680306,101.92811811680306,0.014817375271814908,148.17375271814907,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,5,0.025058360084349793,250.58360084349792,0.8669564483678596,0.8696644754603492,1.7366209238282089,3.4732418476564177,0.001736620923828209,17.36620923828209,0.023321739160521583,233.21739160521582,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,10,0.025058360084349793,250.58360084349792,0.8669564483678596,0.8696644754603492,1.7366209238282089,3.4732418476564177,0.003473241847656418,34.73241847656418,0.021585118236693374,215.85118236693373,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,20,0.025058360084349793,250.58360084349792,0.8669564483678596,0.8696644754603492,1.7366209238282089,3.4732418476564177,0.006946483695312836,69.46483695312835,0.018111876389036958,181.1187638903696,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,30,0.025058360084349793,250.58360084349792,0.8669564483678596,0.8696644754603492,1.7366209238282089,3.4732418476564177,0.010419725542969254,104.19725542969255,0.014638634541380539,146.3863454138054,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,5,0.014717580019557391,147.1758001955739,0.8504800078231296,0.8549081000099833,1.7053881078331128,3.4107762156662256,0.0017053881078331128,17.053881078331127,0.013012191911724279,130.12191911724278,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,10,0.014717580019557391,147.1758001955739,0.8504800078231296,0.8549081000099833,1.7053881078331128,3.4107762156662256,0.0034107762156662257,34.107762156662254,0.011306803803891166,113.06803803891167,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,20,0.014717580019557391,147.1758001955739,0.8504800078231296,0.8549081000099833,1.7053881078331128,3.4107762156662256,0.006821552431332451,68.21552431332451,0.007896027588224941,78.9602758822494,False
2015-08-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,30,0.014717580019557391,147.1758001955739,0.8504800078231296,0.8549081000099833,1.7053881078331128,3.4107762156662256,0.010232328646998677,102.32328646998677,0.004485251372558714,44.85251372558714,False
2015-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,5,0.0007064850712954329,7.064850712954328,0.6797273623951166,0.6712823074468509,1.3510096698419676,2.702019339683935,0.0013510096698419675,13.510096698419675,-0.0006445245985465347,-6.4452459854653465,False
2015-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,10,0.0007064850712954329,7.064850712954328,0.6797273623951166,0.6712823074468509,1.3510096698419676,2.702019339683935,0.002702019339683935,27.02019339683935,-0.001995534268388502,-19.95534268388502,False
2015-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,20,0.0007064850712954329,7.064850712954328,0.6797273623951166,0.6712823074468509,1.3510096698419676,2.702019339683935,0.00540403867936787,54.0403867936787,-0.004697553608072437,-46.975536080724375,False
2015-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,30,0.0007064850712954329,7.064850712954328,0.6797273623951166,0.6712823074468509,1.3510096698419676,2.702019339683935,0.008106058019051806,81.06058019051807,-0.0073995729477563735,-73.99572947756373,False
2015-08-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,5,0.0035731908711029315,35.73190871102931,0.7094587574594347,0.7000846970011533,1.409543454460588,2.819086908921176,0.0014095434544605882,14.095434544605881,0.0021636474166423433,21.636474166423433,False
2015-08-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,10,0.0035731908711029315,35.73190871102931,0.7094587574594347,0.7000846970011533,1.409543454460588,2.819086908921176,0.0028190869089211763,28.190869089211763,0.0007541039621817552,7.541039621817552,False
2015-08-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,20,0.0035731908711029315,35.73190871102931,0.7094587574594347,0.7000846970011533,1.409543454460588,2.819086908921176,0.005638173817842353,56.381738178423525,-0.002064982946739421,-20.649829467394213,False
2015-08-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,30,0.0035731908711029315,35.73190871102931,0.7094587574594347,0.7000846970011533,1.409543454460588,2.819086908921176,0.008457260726763529,84.57260726763529,-0.0048840698556605975,-48.84069855660597,False
2015-08-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,5,0.017890078847935316,178.90078847935317,0.7475606239932913,0.7481219137571476,1.4956825377504388,2.9913650755008776,0.001495682537750439,14.956825377504389,0.016394396310184876,163.94396310184877,False
2015-08-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,10,0.017890078847935316,178.90078847935317,0.7475606239932913,0.7481219137571476,1.4956825377504388,2.9913650755008776,0.002991365075500878,29.913650755008778,0.014898713772434439,148.9871377243444,False
2015-08-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,20,0.017890078847935316,178.90078847935317,0.7475606239932913,0.7481219137571476,1.4956825377504388,2.9913650755008776,0.005982730151001756,59.827301510017556,0.011907348696933561,119.0734869693356,False
2015-08-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,30,0.017890078847935316,178.90078847935317,0.7475606239932913,0.7481219137571476,1.4956825377504388,2.9913650755008776,0.008974095226502632,89.74095226502632,0.008915983621432684,89.15983621432683,False
2015-08-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,5,0.013856537021647252,138.56537021647253,0.7754585550380386,0.7597802700560634,1.535238825094102,3.070477650188204,0.0015352388250941022,15.352388250941022,0.01232129819655315,123.2129819655315,False
2015-08-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,10,0.013856537021647252,138.56537021647253,0.7754585550380386,0.7597802700560634,1.535238825094102,3.070477650188204,0.0030704776501882043,30.704776501882044,0.010786059371459048,107.86059371459048,False
2015-08-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,20,0.013856537021647252,138.56537021647253,0.7754585550380386,0.7597802700560634,1.535238825094102,3.070477650188204,0.006140955300376409,61.40955300376409,0.007715581721270843,77.15581721270843,False
2015-08-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,30,0.013856537021647252,138.56537021647253,0.7754585550380386,0.7597802700560634,1.535238825094102,3.070477650188204,0.009211432950564612,92.11432950564611,0.00464510407108264,46.451040710826405,False
2015-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,5,0.007853934032290637,78.53934032290637,0.5697005533363404,0.5000506353358395,1.0697511886721798,2.1395023773443596,0.0010697511886721797,10.697511886721797,0.006784182843618458,67.84182843618458,False
2015-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,10,0.007853934032290637,78.53934032290637,0.5697005533363404,0.5000506353358395,1.0697511886721798,2.1395023773443596,0.0021395023773443595,21.395023773443594,0.005714431654946278,57.14431654946278,False
2015-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,20,0.007853934032290637,78.53934032290637,0.5697005533363404,0.5000506353358395,1.0697511886721798,2.1395023773443596,0.004279004754688719,42.79004754688719,0.003574929277601918,35.74929277601918,False
2015-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,30,0.007853934032290637,78.53934032290637,0.5697005533363404,0.5000506353358395,1.0697511886721798,2.1395023773443596,0.006418507132033078,64.18507132033078,0.0014354269002575587,14.354269002575586,False
2015-08-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,5,-0.008890972717619206,-88.90972717619206,0.5929527583494751,0.5370048755336171,1.1299576338830923,2.2599152677661847,0.0011299576338830923,11.299576338830922,-0.010020930351502299,-100.20930351502298,False
2015-08-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,10,-0.008890972717619206,-88.90972717619206,0.5929527583494751,0.5370048755336171,1.1299576338830923,2.2599152677661847,0.0022599152677661846,22.599152677661845,-0.01115088798538539,-111.5088798538539,False
2015-08-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,20,-0.008890972717619206,-88.90972717619206,0.5929527583494751,0.5370048755336171,1.1299576338830923,2.2599152677661847,0.004519830535532369,45.19830535532369,-0.013410803253151575,-134.10803253151576,False
2015-08-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,30,-0.008890972717619206,-88.90972717619206,0.5929527583494751,0.5370048755336171,1.1299576338830923,2.2599152677661847,0.006779745803298554,67.79745803298553,-0.01567071852091776,-156.7071852091776,False
2015-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,5,-0.0012728058874454445,-12.728058874454446,0.45740426321994937,0.3005854899578907,0.7579897531778401,1.5159795063556802,0.0007579897531778401,7.579897531778402,-0.0020307956406232846,-20.307956406232847,False
2015-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,10,-0.0012728058874454445,-12.728058874454446,0.45740426321994937,0.3005854899578907,0.7579897531778401,1.5159795063556802,0.0015159795063556802,15.159795063556803,-0.0027887853938011247,-27.887853938011247,False
2015-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,20,-0.0012728058874454445,-12.728058874454446,0.45740426321994937,0.3005854899578907,0.7579897531778401,1.5159795063556802,0.0030319590127113605,30.319590127113607,-0.004304764900156805,-43.04764900156805,False
2015-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,30,-0.0012728058874454445,-12.728058874454446,0.45740426321994937,0.3005854899578907,0.7579897531778401,1.5159795063556802,0.004547938519067041,45.479385190670406,-0.005820744406512485,-58.207444065124854,False
2015-08-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,5,-0.010696679983191081,-106.96679983191082,0.47205948804924924,0.3498159253500498,0.821875413399299,1.643750826798598,0.0008218754133992991,8.218754133992991,-0.01151855539659038,-115.18555396590381,False
2015-08-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,10,-0.010696679983191081,-106.96679983191082,0.47205948804924924,0.3498159253500498,0.821875413399299,1.643750826798598,0.0016437508267985981,16.437508267985983,-0.012340430809989679,-123.4043080998968,False
2015-08-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,20,-0.010696679983191081,-106.96679983191082,0.47205948804924924,0.3498159253500498,0.821875413399299,1.643750826798598,0.0032875016535971963,32.875016535971966,-0.013984181636788277,-139.84181636788276,False
2015-08-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,30,-0.010696679983191081,-106.96679983191082,0.47205948804924924,0.3498159253500498,0.821875413399299,1.643750826798598,0.004931252480395794,49.31252480395794,-0.015627932463586874,-156.27932463586873,False
2015-08-31,120,2,delta_degree_percentile,RAW_COMMON,5,-0.009206695376155887,-92.06695376155886,0.3271161513821569,0.3283645232921202,0.6554806746742771,1.3109613493485541,0.0006554806746742771,6.554806746742771,-0.009862176050830163,-98.62176050830163,False
