trade_date,total_stock_count,SSE,SZSE
2022-12-16,4891,2161,2730
2022-12-17,4891,2161,2730
2022-12-18,4891,2161,2730
2022-12-19,4891,2161,2730
2022-12-20,4891,2161,2730
2022-12-21,4892,2162,2730
2022-12-22,4893,2163,2730
2022-12-23,4895,2165,2730
2022-12-24,4895,2165,2730
2022-12-25,4895,2165,2730
2022-12-26,4897,2166,2731
2022-12-27,4899,2166,2733
2022-12-28,4902,2168,2734
2022-12-29,4902,2168,2734
2022-12-30,4905,2169,2736
2022-12-31,4905,2169,2736
2023-01-01,4905,2169,2736
2023-01-02,4905,2169,2736
2023-01-03,4905,2169,2736
2023-01-04,4905,2169,2736
2023-01-05,4905,2169,2736
2023-01-06,4906,2170,2736
2023-01-07,4906,2170,2736
2023-01-08,4906,2170,2736
2023-01-09,4906,2170,2736
2023-01-10,4906,2170,2736
2023-01-11,4906,2170,2736
2023-01-12,4906,2170,2736
2023-01-13,4906,2170,2736
2023-01-14,4906,2170,2736
2023-01-15,4906,2170,2736
2023-01-16,4906,2170,2736
2023-01-17,4906,2170,2736
2023-01-18,4907,2171,2736
2023-01-19,4909,2172,2737
2023-01-20,4909,2172,2737
2023-01-21,4909,2172,2737
2023-01-22,4909,2172,2737
2023-01-23,4909,2172,2737
2023-01-24,4909,2172,2737
2023-01-25,4909,2172,2737
2023-01-26,4909,2172,2737
2023-01-27,4909,2172,2737
2023-01-28,4909,2172,2737
2023-01-29,4909,2172,2737
2023-01-30,4910,2173,2737
2023-01-31,4911,2174,2737
2023-02-01,4912,2175,2737
2023-02-02,4912,2175,2737
2023-02-03,4912,2175,2737
2023-02-04,4912,2175,2737
2023-02-05,4912,2175,2737
2023-02-06,4912,2175,2737
2023-02-07,4912,2175,2737
2023-02-08,4914,2175,2739
2023-02-09,4916,2175,2741
2023-02-10,4917,2176,2741
2023-02-11,4917,2176,2741
2023-02-12,4917,2176,2741
2023-02-13,4917,2176,2741
2023-02-14,4918,2176,2742
2023-02-15,4917,2175,2742
2023-02-16,4920,2177,2743
2023-02-17,4921,2178,2743
2023-02-18,4921,2178,2743
2023-02-19,4921,2178,2743
2023-02-20,4922,2178,2744
2023-02-21,4923,2179,2744
2023-02-22,4924,2179,2745
2023-02-23,4924,2179,2745
2023-02-24,4924,2179,2745
2023-02-25,4924,2179,2745
2023-02-26,4924,2179,2745
2023-02-27,4925,2179,2746
2023-02-28,4925,2179,2746
2023-03-01,4927,2180,2747
2023-03-02,4927,2180,2747
2023-03-03,4929,2181,2748
2023-03-04,4929,2181,2748
2023-03-05,4929,2181,2748
2023-03-06,4930,2181,2749
2023-03-07,4931,2181,2750
2023-03-08,4932,2181,2751
2023-03-09,4934,2182,2752
2023-03-10,4935,2183,2752
2023-03-11,4935,2183,2752
2023-03-12,4935,2183,2752
2023-03-13,4937,2184,2753
2023-03-14,4937,2184,2753
2023-03-15,4938,2185,2753
2023-03-16,4939,2186,2753
2023-03-17,4939,2186,2753
2023-03-18,4939,2186,2753
2023-03-19,4939,2186,2753
2023-03-20,4941,2186,2755
2023-03-21,4943,2187,2756
2023-03-22,4943,2187,2756
2023-03-23,4943,2187,2756
2023-03-24,4943,2187,2756
2023-03-25,4943,2187,2756
2023-03-26,4943,2187,2756
2023-03-27,4942,2186,2756
2023-03-28,4943,2186,2757
2023-03-29,4946,2188,2758
2023-03-30,4946,2188,2758
2023-03-31,4947,2189,2758
2023-04-01,4947,2189,2758
2023-04-02,4947,2189,2758
2023-04-03,4947,2189,2758
2023-04-04,4951,2191,2760
2023-04-05,4951,2191,2760
2023-04-06,4951,2191,2760
2023-04-07,4952,2192,2760
2023-04-08,4952,2192,2760
2023-04-09,4952,2192,2760
2023-04-10,4962,2197,2765
2023-04-11,4962,2197,2765
2023-04-12,4962,2197,2765
2023-04-13,4962,2197,2765
2023-04-14,4962,2197,2765
2023-04-15,4962,2197,2765
2023-04-16,4962,2197,2765
2023-04-17,4964,2198,2766
2023-04-18,4967,2200,2767
2023-04-19,4968,2201,2767
2023-04-20,4969,2202,2767
2023-04-21,4970,2203,2767
2023-04-22,4970,2203,2767
2023-04-23,4970,2203,2767
2023-04-24,4972,2204,2768
2023-04-25,4973,2204,2769
2023-04-26,4973,2204,2769
2023-04-27,4973,2204,2769
2023-04-28,4973,2204,2769
2023-04-29,4973,2204,2769
2023-04-30,4973,2204,2769
2023-05-01,4973,2204,2769
2023-05-02,4973,2204,2769
2023-05-03,4973,2204,2769
2023-05-04,4973,2204,2769
2023-05-05,4975,2205,2770
2023-05-06,4975,2205,2770
2023-05-07,4975,2205,2770
2023-05-08,4976,2205,2771
2023-05-09,4976,2205,2771
2023-05-10,4978,2207,2771
2023-05-11,4979,2208,2771
2023-05-12,4980,2208,2772
2023-05-13,4980,2208,2772
2023-05-14,4980,2208,2772
2023-05-15,4980,2208,2772
2023-05-16,4982,2209,2773
2023-05-17,4983,2209,2774
2023-05-18,4985,2210,2775
2023-05-19,4988,2212,2776
2023-05-20,4988,2212,2776
2023-05-21,4988,2212,2776
2023-05-22,4990,2213,2777
2023-05-23,4992,2213,2779
2023-05-24,4993,2214,2779
2023-05-25,4994,2214,2780
2023-05-26,4995,2214,2781
2023-05-27,4995,2214,2781
2023-05-28,4995,2214,2781
2023-05-29,4995,2214,2781
2023-05-30,4995,2214,2781
2023-05-31,4995,2214,2781
2023-06-01,4997,2215,2782
2023-06-02,4999,2216,2783
2023-06-03,4999,2216,2783
2023-06-04,4999,2216,2783
2023-06-05,5000,2217,2783
2023-06-06,5001,2217,2784
2023-06-07,5001,2217,2784
2023-06-08,5002,2218,2784
2023-06-09,5004,2219,2785
2023-06-10,5004,2219,2785
2023-06-11,5004,2219,2785
2023-06-12,5005,2219,2786
2023-06-13,5005,2219,2786
2023-06-14,5006,2219,2787
2023-06-15,5007,2219,2788
2023-06-16,5008,2219,2789
2023-06-17,5008,2219,2789
2023-06-18,5008,2219,2789
2023-06-19,5010,2220,2790
2023-06-20,5012,2221,2791
2023-06-21,5015,2222,2793
2023-06-22,5015,2222,2793
2023-06-23,5015,2222,2793
2023-06-24,5015,2222,2793
2023-06-25,5015,2222,2793
2023-06-26,5014,2221,2793
2023-06-27,5018,2223,2795
2023-06-28,5019,2222,2797
2023-06-29,5018,2221,2797
2023-06-30,5019,2221,2798
2023-07-01,5019,2221,2798
2023-07-02,5019,2221,2798
2023-07-03,5020,2221,2799
2023-07-04,5021,2221,2800
2023-07-05,5020,2221,2799
2023-07-06,5017,2221,2796
2023-07-07,5017,2219,2798
2023-07-08,5017,2219,2798
2023-07-09,5017,2219,2798
2023-07-10,5017,2220,2797
2023-07-11,5017,2220,2797
2023-07-12,5018,2221,2797
2023-07-13,5016,2221,2795
2023-07-14,5016,2221,2795
2023-07-15,5016,2221,2795
2023-07-16,5016,2221,2795
2023-07-17,5018,2221,2797
2023-07-18,5018,2221,2797
2023-07-19,5021,2223,2798
2023-07-20,5023,2224,2799
2023-07-21,5024,2224,2800
2023-07-22,5024,2224,2800
2023-07-23,5024,2224,2800
2023-07-24,5026,2225,2801
2023-07-25,5027,2224,2803
2023-07-26,5030,2226,2804
2023-07-27,5031,2226,2805
2023-07-28,5031,2227,2804
2023-07-29,5031,2227,2804
2023-07-30,5031,2227,2804
2023-07-31,5030,2227,2803
2023-08-01,5032,2228,2804
2023-08-02,5032,2228,2804
2023-08-03,5034,2228,2806
2023-08-04,5033,2228,2805
2023-08-05,5033,2228,2805
2023-08-06,5033,2228,2805
2023-08-07,5034,2229,2805
2023-08-08,5035,2230,2805
2023-08-09,5038,2231,2807
2023-08-10,5039,2231,2808
2023-08-11,5038,2231,2807
2023-08-12,5038,2231,2807
2023-08-13,5038,2231,2807
2023-08-14,5038,2231,2807
2023-08-15,5040,2232,2808
2023-08-16,5041,2233,2808
2023-08-17,5043,2234,2809
2023-08-18,5045,2235,2810
2023-08-19,5045,2235,2810
2023-08-20,5045,2235,2810
2023-08-21,5045,2235,2810
2023-08-22,5046,2235,2811
2023-08-23,5047,2236,2811
2023-08-24,5047,2236,2811
2023-08-25,5048,2237,2811
2023-08-26,5048,2237,2811
2023-08-27,5048,2237,2811
2023-08-28,5049,2237,2812
2023-08-29,5049,2237,2812
2023-08-30,5050,2237,2813
2023-08-31,5050,2237,2813
2023-09-01,5051,2238,2813
2023-09-02,5051,2238,2813
2023-09-03,5051,2238,2813
2023-09-04,5051,2238,2813
2023-09-05,5052,2238,2814
2023-09-06,5053,2238,2815
2023-09-07,5053,2238,2815
2023-09-08,5054,2239,2815
2023-09-09,5054,2239,2815
2023-09-10,5054,2239,2815
2023-09-11,5056,2240,2816
2023-09-12,5056,2240,2816
2023-09-13,5056,2240,2816
2023-09-14,5057,2241,2816
2023-09-15,5058,2241,2817
2023-09-16,5058,2241,2817
2023-09-17,5058,2241,2817
2023-09-18,5058,2241,2817
2023-09-19,5058,2241,2817
2023-09-20,5060,2242,2818
2023-09-21,5061,2242,2819
2023-09-22,5061,2242,2819
2023-09-23,5061,2242,2819
2023-09-24,5061,2242,2819
2023-09-25,5063,2243,2820
2023-09-26,5063,2243,2820
2023-09-27,5063,2243,2820
2023-09-28,5065,2244,2821
2023-09-29,5065,2244,2821
2023-09-30,5065,2244,2821
2023-10-01,5065,2244,2821
2023-10-02,5065,2244,2821
2023-10-03,5065,2244,2821
2023-10-04,5065,2244,2821
2023-10-05,5065,2244,2821
2023-10-06,5065,2244,2821
2023-10-07,5065,2244,2821
2023-10-08,5065,2244,2821
2023-10-09,5065,2244,2821
2023-10-10,5066,2245,2821
2023-10-11,5067,2245,2822
2023-10-12,5067,2245,2822
2023-10-13,5067,2245,2822
2023-10-14,5067,2245,2822
2023-10-15,5067,2245,2822
2023-10-16,5067,2245,2822
2023-10-17,5069,2246,2823
2023-10-18,5069,2246,2823
2023-10-19,5069,2246,2823
2023-10-20,5069,2246,2823
2023-10-21,5069,2246,2823
2023-10-22,5069,2246,2823
2023-10-23,5070,2247,2823
2023-10-24,5071,2247,2824
2023-10-25,5071,2247,2824
2023-10-26,5070,2247,2823
2023-10-27,5070,2247,2823
2023-10-28,5070,2247,2823
2023-10-29,5070,2247,2823
2023-10-30,5071,2247,2824
2023-10-31,5072,2247,2825
2023-11-01,5073,2248,2825
2023-11-02,5073,2248,2825
2023-11-03,5074,2248,2826
2023-11-04,5074,2248,2826
2023-11-05,5074,2248,2826
2023-11-06,5074,2248,2826
2023-11-07,5075,2249,2826
2023-11-08,5075,2249,2826
2023-11-09,5076,2249,2827
2023-11-10,5076,2249,2827
2023-11-11,5076,2249,2827
2023-11-12,5076,2249,2827
2023-11-13,5077,2250,2827
2023-11-14,5077,2250,2827
2023-11-15,5077,2250,2827
2023-11-16,5078,2250,2828
2023-11-17,5079,2251,2828
2023-11-18,5079,2251,2828
2023-11-19,5079,2251,2828
2023-11-20,5079,2251,2828
2023-11-21,5079,2251,2828
2023-11-22,5079,2251,2828
2023-11-23,5079,2251,2828
2023-11-24,5079,2251,2828
2023-11-25,5079,2251,2828
2023-11-26,5079,2251,2828
2023-11-27,5079,2251,2828
2023-11-28,5080,2251,2829
2023-11-29,5081,2252,2829
2023-11-30,5081,2252,2829
2023-12-01,5082,2252,2830
2023-12-02,5082,2252,2830
2023-12-03,5082,2252,2830
2023-12-04,5082,2252,2830
2023-12-05,5083,2253,2830
2023-12-06,5084,2254,2830
2023-12-07,5084,2254,2830
2023-12-08,5085,2254,2831
2023-12-09,5085,2254,2831
2023-12-10,5085,2254,2831
2023-12-11,5085,2254,2831
2023-12-12,5086,2254,2832
2023-12-13,5087,2254,2833
2023-12-14,5087,2254,2833
2023-12-15,5088,2255,2833
2023-12-16,5088,2255,2833
2023-12-17,5088,2255,2833
2023-12-18,5089,2255,2834
2023-12-19,5089,2255,2834
2023-12-20,5090,2256,2834
2023-12-21,5091,2256,2835
2023-12-22,5092,2257,2835
2023-12-23,5092,2257,2835
2023-12-24,5092,2257,2835
2023-12-25,5092,2257,2835
2023-12-26,5093,2257,2836
2023-12-27,5094,2258,2836
2023-12-28,5095,2258,2837
2023-12-29,5096,2258,2838
2023-12-30,5096,2258,2838
2023-12-31,5096,2258,2838
2024-01-01,5096,2258,2838
2024-01-02,5096,2258,2838
2024-01-03,5097,2259,2838
2024-01-04,5097,2259,2838
2024-01-05,5097,2259,2838
2024-01-06,5097,2259,2838
2024-01-07,5097,2259,2838
2024-01-08,5097,2259,2838
2024-01-09,5097,2259,2838
2024-01-10,5098,2260,2838
2024-01-11,5100,2261,2839
2024-01-12,5100,2261,2839
2024-01-13,5100,2261,2839
2024-01-14,5100,2261,2839
2024-01-15,5100,2261,2839
2024-01-16,5100,2260,2840
2024-01-17,5100,2260,2840
2024-01-18,5101,2261,2840
2024-01-19,5102,2261,2841
2024-01-20,5102,2261,2841
2024-01-21,5102,2261,2841
2024-01-22,5102,2261,2841
2024-01-23,5102,2261,2841
2024-01-24,5104,2262,2842
2024-01-25,5103,2262,2841
2024-01-26,5103,2262,2841
2024-01-27,5103,2262,2841
2024-01-28,5103,2262,2841
2024-01-29,5103,2262,2841
2024-01-30,5104,2263,2841
2024-01-31,5104,2263,2841
2024-02-01,5104,2263,2841
2024-02-02,5105,2263,2842
2024-02-03,5105,2263,2842
2024-02-04,5105,2263,2842
2024-02-05,5105,2263,2842
2024-02-06,5105,2263,2842
2024-02-07,5105,2264,2841
2024-02-08,5107,2265,2842
2024-02-09,5107,2265,2842
2024-02-10,5107,2265,2842
2024-02-11,5107,2265,2842
2024-02-12,5107,2265,2842
2024-02-13,5107,2265,2842
2024-02-14,5107,2265,2842
2024-02-15,5107,2265,2842
2024-02-16,5107,2265,2842
2024-02-17,5107,2265,2842
2024-02-18,5107,2265,2842
2024-02-19,5107,2265,2842
2024-02-20,5107,2265,2842
2024-02-21,5107,2265,2842
2024-02-22,5107,2265,2842
2024-02-23,5107,2265,2842
2024-02-24,5107,2265,2842
2024-02-25,5107,2265,2842
2024-02-26,5107,2265,2842
2024-02-27,5107,2265,2842
2024-02-28,5108,2265,2843
2024-02-29,5108,2265,2843
2024-03-01,5109,2266,2843
2024-03-02,5109,2266,2843
2024-03-03,5109,2266,2843
2024-03-04,5108,2266,2842
2024-03-05,5108,2266,2842
2024-03-06,5108,2266,2842
2024-03-07,5108,2266,2842
2024-03-08,5108,2266,2842
2024-03-09,5108,2266,2842
2024-03-10,5108,2266,2842
2024-03-11,5108,2266,2842
2024-03-12,5108,2266,2842
2024-03-13,5110,2267,2843
2024-03-14,5110,2267,2843
2024-03-15,5110,2267,2843
2024-03-16,5110,2267,2843
2024-03-17,5110,2267,2843
2024-03-18,5109,2267,2842
2024-03-19,5109,2267,2842
2024-03-20,5111,2268,2843
2024-03-21,5111,2268,2843
2024-03-22,5111,2268,2843
2024-03-23,5111,2268,2843
2024-03-24,5111,2268,2843
2024-03-25,5111,2268,2843
2024-03-26,5111,2268,2843
2024-03-27,5111,2268,2843
2024-03-28,5113,2268,2845
2024-03-29,5112,2267,2845
2024-03-30,5112,2267,2845
2024-03-31,5112,2267,2845
2024-04-01,5112,2267,2845
2024-04-02,5113,2267,2846
2024-04-03,5113,2267,2846
2024-04-04,5113,2267,2846
2024-04-05,5113,2267,2846
2024-04-06,5113,2267,2846
2024-04-07,5113,2267,2846
2024-04-08,5114,2267,2847
2024-04-09,5114,2267,2847
2024-04-10,5114,2267,2847
2024-04-11,5115,2268,2847
2024-04-12,5115,2268,2847
2024-04-13,5115,2268,2847
2024-04-14,5115,2268,2847
2024-04-15,5116,2268,2848
2024-04-16,5116,2268,2848
2024-04-17,5116,2268,2848
2024-04-18,5115,2268,2847
2024-04-19,5115,2268,2847
2024-04-20,5115,2268,2847
2024-04-21,5115,2268,2847
2024-04-22,5115,2268,2847
2024-04-23,5115,2268,2847
2024-04-24,5115,2268,2847
2024-04-25,5114,2267,2847
2024-04-26,5113,2267,2846
2024-04-27,5113,2267,2846
2024-04-28,5113,2267,2846
2024-04-29,5113,2267,2846
2024-04-30,5113,2267,2846
2024-05-01,5113,2267,2846
2024-05-02,5113,2267,2846
2024-05-03,5113,2267,2846
2024-05-04,5113,2267,2846
2024-05-05,5113,2267,2846
2024-05-06,5113,2267,2846
2024-05-07,5113,2267,2846
2024-05-08,5113,2267,2846
2024-05-09,5114,2268,2846
2024-05-10,5114,2268,2846
2024-05-11,5114,2268,2846
2024-05-12,5114,2268,2846
2024-05-13,5115,2268,2847
2024-05-14,5115,2268,2847
2024-05-15,5115,2268,2847
2024-05-16,5115,2268,2847
2024-05-17,5115,2268,2847
2024-05-18,5115,2268,2847
2024-05-19,5115,2268,2847
2024-05-20,5115,2268,2847
2024-05-21,5115,2268,2847
2024-05-22,5115,2268,2847
2024-05-23,5115,2268,2847
2024-05-24,5115,2268,2847
2024-05-25,5115,2268,2847
2024-05-26,5115,2268,2847
2024-05-27,5115,2268,2847
2024-05-28,5115,2268,2847
2024-05-29,5115,2268,2847
2024-05-30,5115,2268,2847
2024-05-31,5115,2268,2847
2024-06-01,5115,2268,2847
2024-06-02,5115,2268,2847
2024-06-03,5115,2268,2847
2024-06-04,5115,2268,2847
2024-06-05,5114,2268,2846
2024-06-06,5114,2268,2846
2024-06-07,5115,2268,2847
2024-06-08,5115,2268,2847
2024-06-09,5115,2268,2847
2024-06-10,5115,2268,2847
2024-06-11,5115,2268,2847
2024-06-12,5116,2269,2847
2024-06-13,5116,2269,2847
2024-06-14,5115,2268,2847
2024-06-15,5115,2268,2847
2024-06-16,5115,2268,2847
2024-06-17,5115,2268,2847
2024-06-18,5115,2268,2847
2024-06-19,5115,2268,2847
2024-06-20,5116,2268,2848
2024-06-21,5116,2268,2848
2024-06-22,5116,2268,2848
2024-06-23,5116,2268,2848
2024-06-24,5116,2268,2848
2024-06-25,5116,2268,2848
2024-06-26,5117,2268,2849
2024-06-27,5116,2267,2849
2024-06-28,5114,2267,2847
2024-06-29,5114,2267,2847
2024-06-30,5114,2267,2847
2024-07-01,5114,2267,2847
2024-07-02,5114,2267,2847
2024-07-03,5112,2265,2847
2024-07-04,5112,2265,2847
2024-07-05,5112,2266,2846
2024-07-06,5112,2266,2846
2024-07-07,5112,2266,2846
2024-07-08,5112,2266,2846
2024-07-09,5112,2266,2846
2024-07-10,5112,2265,2847
2024-07-11,5110,2264,2846
2024-07-12,5110,2264,2846
2024-07-13,5110,2264,2846
2024-07-14,5110,2264,2846
2024-07-15,5110,2264,2846
2024-07-16,5110,2264,2846
2024-07-17,5110,2264,2846
2024-07-18,5108,2263,2845
2024-07-19,5108,2263,2845
2024-07-20,5108,2263,2845
2024-07-21,5108,2263,2845
2024-07-22,5108,2263,2845
2024-07-23,5108,2263,2845
2024-07-24,5107,2263,2844
2024-07-25,5106,2263,2843
2024-07-26,5107,2263,2844
2024-07-27,5107,2263,2844
2024-07-28,5107,2263,2844
2024-07-29,5106,2263,2843
2024-07-30,5106,2263,2843
2024-07-31,5107,2264,2843
2024-08-01,5108,2264,2844
2024-08-02,5108,2264,2844
2024-08-03,5108,2264,2844
2024-08-04,5108,2264,2844
2024-08-05,5107,2264,2843
2024-08-06,5108,2265,2843
2024-08-07,5107,2264,2843
2024-08-08,5107,2264,2843
2024-08-09,5107,2264,2843
2024-08-10,5107,2264,2843
2024-08-11,5107,2264,2843
2024-08-12,5104,2264,2840
2024-08-13,5104,2264,2840
2024-08-14,5105,2265,2840
2024-08-15,5102,2264,2838
2024-08-16,5102,2264,2838
2024-08-17,5102,2264,2838
2024-08-18,5102,2264,2838
2024-08-19,5100,2264,2836
2024-08-20,5100,2264,2836
2024-08-21,5101,2264,2837
2024-08-22,5101,2264,2837
2024-08-23,5100,2264,2836
2024-08-24,5100,2264,2836
2024-08-25,5100,2264,2836
2024-08-26,5100,2265,2835
2024-08-27,5099,2265,2834
2024-08-28,5099,2264,2835
2024-08-29,5099,2264,2835
2024-08-30,5098,2264,2834
2024-08-31,5098,2264,2834
2024-09-01,5098,2264,2834
2024-09-02,5097,2264,2833
2024-09-03,5099,2265,2834
2024-09-04,5100,2265,2835
2024-09-05,5099,2265,2834
2024-09-06,5099,2265,2834
2024-09-07,5099,2265,2834
2024-09-08,5099,2265,2834
2024-09-09,5099,2265,2834
2024-09-10,5099,2265,2834
2024-09-11,5100,2265,2835
2024-09-12,5100,2265,2835
2024-09-13,5100,2265,2835
2024-09-14,5100,2265,2835
2024-09-15,5100,2265,2835
2024-09-16,5100,2265,2835
2024-09-17,5100,2265,2835
2024-09-18,5099,2265,2834
2024-09-19,5099,2265,2834
2024-09-20,5099,2266,2833
2024-09-21,5099,2266,2833
2024-09-22,5099,2266,2833
2024-09-23,5099,2266,2833
2024-09-24,5099,2266,2833
2024-09-25,5099,2266,2833
2024-09-26,5101,2267,2834
2024-09-27,5100,2267,2833
2024-09-28,5100,2267,2833
2024-09-29,5100,2267,2833
2024-09-30,5101,2267,2834
2024-10-01,5101,2267,2834
2024-10-02,5101,2267,2834
2024-10-03,5101,2267,2834
2024-10-04,5101,2267,2834
2024-10-05,5101,2267,2834
2024-10-06,5101,2267,2834
2024-10-07,5101,2267,2834
2024-10-08,5101,2267,2834
2024-10-09,5101,2267,2834
2024-10-10,5101,2267,2834
2024-10-11,5101,2267,2834
2024-10-12,5101,2267,2834
2024-10-13,5101,2267,2834
2024-10-14,5101,2267,2834
2024-10-15,5101,2267,2834
2024-10-16,5102,2267,2835
2024-10-17,5102,2266,2836
2024-10-18,5102,2266,2836
2024-10-19,5102,2266,2836
2024-10-20,5102,2266,2836
2024-10-21,5102,2266,2836
2024-10-22,5102,2266,2836
2024-10-23,5102,2266,2836
2024-10-24,5104,2266,2838
2024-10-25,5105,2266,2839
2024-10-26,5105,2266,2839
2024-10-27,5105,2266,2839
2024-10-28,5105,2266,2839
2024-10-29,5106,2267,2839
2024-10-30,5106,2267,2839
2024-10-31,5107,2267,2840
2024-11-01,5107,2267,2840
2024-11-02,5107,2267,2840
2024-11-03,5107,2267,2840
2024-11-04,5107,2267,2840
2024-11-05,5107,2267,2840
2024-11-06,5107,2267,2840
2024-11-07,5109,2268,2841
2024-11-08,5109,2268,2841
2024-11-09,5109,2268,2841
2024-11-10,5109,2268,2841
2024-11-11,5109,2268,2841
2024-11-12,5109,2268,2841
2024-11-13,5109,2268,2841
2024-11-14,5109,2268,2841
2024-11-15,5109,2268,2841
2024-11-16,5109,2268,2841
2024-11-17,5109,2268,2841
2024-11-18,5109,2268,2841
2024-11-19,5109,2268,2841
2024-11-20,5110,2269,2841
2024-11-21,5110,2269,2841
2024-11-22,5111,2269,2842
2024-11-23,5111,2269,2842
2024-11-24,5111,2269,2842
2024-11-25,5111,2269,2842
2024-11-26,5112,2270,2842
2024-11-27,5112,2270,2842
2024-11-28,5112,2270,2842
2024-11-29,5113,2271,2842
2024-11-30,5113,2271,2842
2024-12-01,5113,2271,2842
2024-12-02,5113,2271,2842
2024-12-03,5113,2271,2842
2024-12-04,5114,2271,2843
2024-12-05,5115,2272,2843
2024-12-06,5115,2272,2843
2024-12-07,5115,2272,2843
2024-12-08,5115,2272,2843
2024-12-09,5115,2272,2843
2024-12-10,5115,2272,2843
2024-12-11,5116,2272,2844
2024-12-12,5117,2273,2844
2024-12-13,5117,2273,2844
2024-12-14,5117,2273,2844
2024-12-15,5117,2273,2844
2024-12-16,5117,2273,2844
2024-12-17,5117,2273,2844
2024-12-18,5117,2273,2844
2024-12-19,5117,2273,2844
2024-12-20,5119,2273,2846
2024-12-21,5119,2273,2846
2024-12-22,5119,2273,2846
2024-12-23,5119,2273,2846
2024-12-24,5120,2274,2846
2024-12-25,5120,2274,2846
2024-12-26,5120,2274,2846
2024-12-27,5120,2274,2846
2024-12-28,5120,2274,2846
2024-12-29,5120,2274,2846
2024-12-30,5121,2274,2847
2024-12-31,5121,2274,2847
2025-01-01,5121,2274,2847
2025-01-02,5121,2274,2847
2025-01-03,5123,2275,2848
2025-01-04,5123,2275,2848
2025-01-05,5123,2275,2848
2025-01-06,5123,2275,2848
2025-01-07,5123,2275,2848
2025-01-08,5123,2275,2848
2025-01-09,5123,2275,2848
2025-01-10,5125,2276,2849
2025-01-11,5125,2276,2849
2025-01-12,5125,2276,2849
2025-01-13,5125,2276,2849
2025-01-14,5125,2276,2849
2025-01-15,5127,2277,2850
2025-01-16,5127,2277,2850
2025-01-17,5127,2277,2850
2025-01-18,5127,2277,2850
2025-01-19,5127,2277,2850
2025-01-20,5127,2277,2850
2025-01-21,5127,2277,2850
2025-01-22,5129,2278,2851
2025-01-23,5130,2278,2852
2025-01-24,5130,2278,2852
2025-01-25,5130,2278,2852
2025-01-26,5130,2278,2852
2025-01-27,5132,2279,2853
2025-01-28,5132,2279,2853
2025-01-29,5132,2279,2853
2025-01-30,5132,2279,2853
2025-01-31,5132,2279,2853
2025-02-01,5132,2279,2853
2025-02-02,5132,2279,2853
2025-02-03,5132,2279,2853
2025-02-04,5132,2279,2853
2025-02-05,5132,2279,2853
2025-02-06,5132,2279,2853
2025-02-07,5132,2279,2853
2025-02-08,5132,2279,2853
2025-02-09,5132,2279,2853
2025-02-10,5131,2278,2853
2025-02-11,5131,2278,2853
2025-02-12,5131,2278,2853
2025-02-13,5131,2278,2853
2025-02-14,5131,2278,2853
2025-02-15,5131,2278,2853
2025-02-16,5131,2278,2853
2025-02-17,5131,2278,2853
2025-02-18,5131,2278,2853
2025-02-19,5131,2278,2853
2025-02-20,5131,2278,2853
2025-02-21,5131,2278,2853
2025-02-22,5131,2278,2853
2025-02-23,5131,2278,2853
2025-02-24,5131,2278,2853
2025-02-25,5131,2278,2853
2025-02-26,5131,2278,2853
2025-02-27,5131,2278,2853
2025-02-28,5131,2278,2853
2025-03-01,5131,2278,2853
2025-03-02,5131,2278,2853
2025-03-03,5132,2278,2854
2025-03-04,5133,2278,2855
2025-03-05,5132,2277,2855
2025-03-06,5131,2276,2855
2025-03-07,5131,2276,2855
2025-03-08,5131,2276,2855
2025-03-09,5131,2276,2855
2025-03-10,5131,2276,2855
2025-03-11,5133,2277,2856
2025-03-12,5133,2277,2856
2025-03-13,5133,2277,2856
2025-03-14,5133,2277,2856
2025-03-15,5133,2277,2856
2025-03-16,5133,2277,2856
2025-03-17,5133,2277,2856
2025-03-18,5134,2277,2857
2025-03-19,5135,2277,2858
2025-03-20,5136,2278,2858
2025-03-21,5136,2277,2859
2025-03-22,5136,2277,2859
2025-03-23,5136,2277,2859
2025-03-24,5137,2277,2860
2025-03-25,5138,2278,2860
2025-03-26,5138,2278,2860
2025-03-27,5140,2278,2862
2025-03-28,5140,2278,2862
2025-03-29,5140,2278,2862
2025-03-30,5140,2278,2862
2025-03-31,5140,2278,2862
2025-04-01,5140,2278,2862
2025-04-02,5141,2278,2863
2025-04-03,5141,2278,2863
2025-04-04,5141,2278,2863
2025-04-05,5141,2278,2863
2025-04-06,5141,2278,2863
2025-04-07,5141,2278,2863
2025-04-08,5142,2279,2863
2025-04-09,5143,2280,2863
2025-04-10,5143,2280,2863
2025-04-11,5144,2280,2864
2025-04-12,5144,2280,2864
2025-04-13,5144,2280,2864
2025-04-14,5144,2280,2864
2025-04-15,5145,2280,2865
2025-04-16,5146,2281,2865
2025-04-17,5147,2281,2866
2025-04-18,5147,2281,2866
2025-04-19,5147,2281,2866
2025-04-20,5147,2281,2866
2025-04-21,5147,2281,2866
2025-04-22,5147,2281,2866
2025-04-23,5147,2281,2866
2025-04-24,5149,2282,2867
2025-04-25,5150,2282,2868
2025-04-26,5150,2282,2868
2025-04-27,5150,2282,2868
2025-04-28,5150,2282,2868
2025-04-29,5150,2282,2868
2025-04-30,5146,2280,2866
2025-05-01,5146,2280,2866
2025-05-02,5146,2280,2866
2025-05-03,5146,2280,2866
2025-05-04,5146,2280,2866
2025-05-05,5146,2280,2866
2025-05-06,5146,2280,2866
