analysis_date,window,window_start,industry_level,is_main_industry_level,stock_valid_ratio,pair_valid_ratio,required_stock_days,required_pair_days,current_pit_count,eligible_stock_count,sampled_pair_count,valid_corr_pair_count,valid_industry_pair_count,industry_valid_stock_count,industry_class_count,exact_total_pair_count,exact_same_pair_count,exact_cross_pair_count,exact_same_pair_share,same_pair_count,same_mean_corr,same_median_corr,same_std_corr,same_mean_abs_corr,same_q10_corr,same_q25_corr,same_q50_corr,same_q75_corr,same_q90_corr,same_q95_corr,same_q99_corr,same_share_negative,same_share_gt_0_3,same_share_gt_0_5,cross_pair_count,cross_mean_corr,cross_median_corr,cross_std_corr,cross_mean_abs_corr,cross_q10_corr,cross_q25_corr,cross_q50_corr,cross_q75_corr,cross_q90_corr,cross_q95_corr,cross_q99_corr,cross_share_negative,cross_share_gt_0_3,cross_share_gt_0_5,same_minus_cross_mean_corr,same_minus_cross_median_corr,same_minus_cross_mean_abs_corr,same_to_cross_mean_corr_ratio,same_pair_sample_warning,sample_same_pair_share,sample_same_share_minus_exact,top5_corr_threshold,top5_same_share,top5_same_enrichment,top1_corr_threshold,top1_same_share,top1_same_enrichment,top1_abs_corr_threshold,top1_abs_same_share,top1_abs_same_enrichment,industry_change_event_count,industry_change_stock_count,max_daily_industry_change_count,industry_revision_alert,raw_mean_corr,raw_median_corr,raw_mean_abs_corr,pca_pc1_evr,pca_pc1_5_evr,ew_r2_mean,ew_r2_median,vw_r2_mean,vw_r2_median
2015-09-30,60,2015-07-07,industry_id1,True,0.9,0.9,54,54,2783,1769,20000,19222,19222,1769,28,1563796,78058,1485738,0.049915717906939265,994,0.7329648605852473,0.7572931698298973,0.12454939186604626,0.7329648605852473,0.5477670785914945,0.6630689137610443,0.7572931698298973,0.821795044906297,0.8733074467270627,0.8960059041740414,0.918314595266541,0.0,0.9959758551307847,0.9416498993963782,18228,0.7019682034686192,0.7293998949037219,0.1385657228695839,0.7021011550742087,0.5198077726386463,0.6341802195178496,0.7293998949037219,0.8000816887525001,0.8491000846553929,0.8726158458408897,0.9075811656143129,0.0010972130787798991,0.9843647136273864,0.9141430765854729,0.030996657116628135,0.027893274926175327,0.030863705511038675,1.0441567822637337,False,0.051711580480699196,0.0017958625737599307,0.8740553426986115,0.0997920997920998,1.9992119511963733,0.9096502965173943,0.11917098445595854,2.3874440647760657,0.9096502965173943,0.11917098445595854,2.3874440647760657,2,2,1,False,0.7035710895977383,0.7307437042501443,0.7036971660656753,0.6782976075366031,0.7928081514798665,0.7161587039619369,0.7496050214604637,0.6090308852629677,0.6257235205472638
2015-09-30,60,2015-07-07,industry_id2,False,0.9,0.9,54,54,2783,1769,20000,19222,19222,1769,103,1563796,30366,1533430,0.019418133823081784,372,0.7362922390525162,0.7667627105992965,0.13293931268653655,0.7362922390525162,0.5460857730044721,0.6689363465721974,0.7667627105992965,0.8333211254821224,0.8795388460768544,0.904226128091835,0.9200957771020375,0.0,0.9946236559139785,0.9327956989247311,18850,0.7029253459586308,0.7302237593700083,0.13806788436322892,0.7030539105138927,0.5212378872304553,0.6349549892273989,0.7302237593700083,0.8005435984033964,0.8498294446782995,0.8733579347092109,0.9084018216022031,0.0010610079575596816,0.9847745358090185,0.9152254641909814,0.03336689309388541,0.036538951229288186,0.03323832853862352,1.0474686156726651,False,0.019352824888148996,-6.530893493278747e-05,0.8740553426986115,0.04261954261954262,2.1948320579025973,0.9096502965173943,0.05181347150259067,2.668303348543281,0.9096502965173943,0.05181347150259067,2.668303348543281,2,2,1,False,0.7035710895977383,0.7307437042501443,0.7036971660656753,0.6782976075366031,0.7928081514798665,0.7161587039619369,0.7496050214604637,0.6090308852629677,0.6257235205472638
2015-10-30,60,2015-07-30,industry_id1,True,0.9,0.9,54,54,2783,1962,20000,19847,19847,1962,28,1923741,96704,1827037,0.05026872120519342,1025,0.7095852786621927,0.7287798809838217,0.12312065058829126,0.7095852786621927,0.5389302702854305,0.6483737617880333,0.7287798809838217,0.7958928349131246,0.8485640215936026,0.874595474070444,0.9107004346869648,0.0,0.9931707317073171,0.935609756097561,18822,0.6837216817825247,0.7082635997183158,0.1342315670345043,0.6838949140722299,0.5080213844670932,0.6140654967147235,0.7082635997183158,0.7794233381943538,0.8286432040518253,0.8524751802922209,0.8921170575544141,0.0013282329189246626,0.9863988949102115,0.9060673679736478,0.025863596879667994,0.020516281265505976,0.025690364589962766,1.0378276681415737,False,0.05164508489948103,0.001376363694287612,0.8541428319575539,0.09264853977844914,1.8430653805626813,0.893537655624693,0.12562814070351758,2.4991314219176624,0.893537655624693,0.12562814070351758,2.4991314219176624,4,4,2,False,0.685057409439181,0.7091527262143268,0.6852216951325771,0.6859725405621636,0.7807197274864413,0.6901275968502891,0.7252627980291245,0.6197887878877721,0.6380933000573372
2015-10-30,60,2015-07-30,industry_id2,False,0.9,0.9,54,54,2783,1962,20000,19847,19847,1962,103,1923741,38055,1885686,0.01978176895954289,385,0.7130428216793901,0.7349349168973912,0.12652994265470832,0.7130428216793901,0.5489060478633871,0.6463949804795056,0.7349349168973912,0.8064056044118553,0.8531362460219837,0.8741543499578008,0.9117742340456256,0.0,0.9948051948051948,0.9376623376623376,19462,0.6845037981087692,0.7087948391291763,0.13388388860045547,0.6846713337246785,0.5091104352733377,0.6149007623014896,0.7087948391291763,0.7800760426378449,0.8291915642513561,0.8535655122773208,0.8924910152976391,0.0012845545164936799,0.986589250847806,0.9069982530058576,0.02853902357062099,0.02614007776821492,0.02837148795471167,1.0416930098115922,False,0.019398397742731898,-0.0003833712168109932,0.8541428319575539,0.03927492447129909,1.9854101294794742,0.893537655624693,0.07035175879396985,3.5563937147305307,0.893537655624693,0.07035175879396985,3.5563937147305307,4,4,2,False,0.685057409439181,0.7091527262143268,0.6852216951325771,0.6859725405621636,0.7807197274864413,0.6901275968502891,0.7252627980291245,0.6197887878877721,0.6380933000573372
2015-11-30,60,2015-08-28,industry_id1,True,0.9,0.9,54,54,2783,2037,20000,19834,19834,2037,28,2073666,103917,1969749,0.050112698959234515,988,0.658718886392786,0.6724585176099785,0.12826494397210336,0.658718886392786,0.4977205262153811,0.5858145021620833,0.6724585176099785,0.7523678001295944,0.8077532137075099,0.8336623370441395,0.8821171602796727,0.0,0.9878542510121457,0.8947368421052632,18846,0.6222218157852206,0.6441284287509448,0.14407609979919433,0.6234203747288973,0.4420745368353123,0.5498087222095666,0.6441284287509448,0.7229885833528327,0.7787028124071123,0.8084112808576979,0.8551367672647333,0.004297994269340974,0.971877321447522,0.8343415048286108,0.03649707060756535,0.028330088859033764,0.03529851166388864,1.058656044647852,False,0.04981345164868408,-0.0002992473105504351,0.8100841148219979,0.0967741935483871,1.931131141571732,0.8569520438070424,0.1457286432160804,2.908018251713546,0.8569520438070424,0.1457286432160804,2.908018251713546,14,13,10,False,0.6240398608472493,0.6455807933831358,0.6251787154329369,0.6287038353168934,0.7208616414723031,0.6332264398905654,0.660974492874276,0.5596819259889771,0.5738012908960486
2015-11-30,60,2015-08-28,industry_id2,False,0.9,0.9,54,54,2783,2037,20000,19834,19834,2037,103,2073666,41329,2032337,0.01993040344973588,405,0.6529344078199039,0.6639179394911733,0.13238652338996693,0.6529344078199039,0.49634452019473096,0.5830768299528905,0.6639179394911733,0.7499179350447739,0.8135468247277365,0.8293376718484036,0.8796320094075278,0.0,0.9851851851851852,0.8962962962962963,19429,0.623437550305074,0.6452475200284016,0.14371139477221648,0.6246001444608477,0.4440451863894794,0.5514443585415785,0.6452475200284016,0.7238822334514571,0.779469678836959,0.8091649328849759,0.856214814354626,0.004169025683256987,0.9724123732564722,0.8361212620309846,0.02949685751482989,0.018670419462771704,0.0283342633590562,1.0473132513439332,False,0.020419481698094183,0.0004890782483583031,0.8100841148219979,0.047379032258064516,2.3772239421822836,0.8569520438070424,0.05527638190954774,2.7734702937125073,0.8569520438070424,0.05527638190954774,2.7734702937125073,17,16,12,False,0.6240398608472493,0.6455807933831358,0.6251787154329369,0.6287038353168934,0.7208616414723031,0.6332264398905654,0.660974492874276,0.5596819259889771,0.5738012908960486
2015-12-31,60,2015-10-09,industry_id1,True,0.9,0.9,54,54,2811,2119,20000,19811,19811,2119,28,2244021,113614,2130407,0.05062965097028949,1017,0.4894252630862581,0.4975325982595364,0.14741975655695236,0.48944107415964794,0.2958674287463457,0.3933583527516706,0.4975325982595364,0.5896284599079618,0.6735121967240102,0.7240443395810006,0.7912502753356127,0.0019665683382497543,0.8938053097345132,0.49655850540806296,18794,0.44768619088875283,0.4575538673661402,0.14646622585063937,0.44827570658970745,0.25444664858714494,0.355646708972856,0.4575538673661402,0.5503955726145255,0.6264601725753461,0.6721486825564187,0.745706323546685,0.005108013195700756,0.8445780568266468,0.38491007768436736,0.04173907219750528,0.03997873089339621,0.04116536756994049,1.0932328784022671,False,0.05133511685427288,0.0007054658839833888,0.6749558675985137,0.09989909182643794,1.9731341202620725,0.748706542831052,0.135678391959799,2.6798208038095668,0.748706542831052,0.135678391959799,2.6798208038095668,13,12,10,False,0.4498288710374007,0.4595495777592423,0.4503889355442594,0.4621731819907154,0.575601664579733,0.4636438960722457,0.4708465947131568,0.4256010838603028,0.4253496236270291
2015-12-31,60,2015-10-09,industry_id2,False,0.9,0.9,54,54,2811,2119,20000,19811,19811,2119,103,2244021,44332,2199689,0.019755608347693715,427,0.49203833645150025,0.5024555763371092,0.15614328844334305,0.49207086439583564,0.29304323811274896,0.393121435124003,0.5024555763371092,0.5995501812179789,0.689690799690324,0.7278928857041569,0.82807152667416,0.00234192037470726,0.892271662763466,0.5035128805620609,19384,0.4488990607953547,0.45872986790813314,0.14645575004879618,0.44947074612929744,0.25605805128989007,0.35689473347028544,0.45872986790813314,0.5514420171594389,0.6280623801442741,0.6730621545369677,0.7473161101195316,0.005004127115146513,0.8461101939744119,0.3881551795295089,0.04313927565614556,0.04372570842897611,0.0426001182665382,1.0961001691108727,False,0.021553682297713393,0.0017980739500196782,0.6749558675985137,0.05348133198789102,2.7071468034106108,0.748706542831052,0.07035175879396985,3.5611031336416814,0.748706542831052,0.07035175879396985,3.5611031336416814,16,15,12,False,0.4498288710374007,0.4595495777592423,0.4503889355442594,0.4621731819907154,0.575601664579733,0.4636438960722457,0.4708465947131568,0.4256010838603028,0.4253496236270291
2016-01-29,60,2015-11-06,industry_id1,True,0.9,0.9,54,54,2812,2199,20000,19865,19865,2199,28,2416701,122307,2294394,0.05060907410556788,997,0.6369561678774389,0.6439896051810539,0.12088200405612455,0.6369561678774389,0.47496769243258163,0.566070835281531,0.6439896051810539,0.7220883668028741,0.7827730931500467,0.8236074614080283,0.8792669610906367,0.0,0.9879638916750251,0.8716148445336008,18868,0.6082148887439959,0.619511902690394,0.12198233990202867,0.6082148887439959,0.4480996191870169,0.5326525043879646,0.619511902690394,0.6954200161496447,0.7565411151721675,0.7893497530072575,0.8396353901049249,0.0,0.9857430570277719,0.8188997244011024,0.028741279133443043,0.024477702490659836,0.028741279133443043,1.0472551390394202,False,0.050188774226025676,-0.00042029987954220194,0.7908181930298637,0.08048289738430583,1.5902859083417082,0.8426108537044861,0.17587939698492464,3.4752541929150773,0.8426108537044861,0.17587939698492464,3.4752541929150773,2,2,1,False,0.6096573783133915,0.6208906754933768,0.6096573783133915,0.6157175411797857,0.706820768367282,0.6181881249395216,0.6350108721619558,0.5984583894457371,0.6080692671944068
2016-01-29,60,2015-11-06,industry_id2,False,0.9,0.9,54,54,2812,2199,20000,19865,19865,2199,103,2416701,46899,2369802,0.019406207056644576,364,0.6358138562697379,0.6390918081874265,0.12033768895734374,0.6358138562697379,0.47571597033384544,0.5605213989314327,0.6390918081874265,0.7262723008019052,0.7865625389326999,0.8204080063644406,0.8732364477154255,0.0,0.9917582417582418,0.8681318681318682,19501,0.609169149095602,0.6204118751570422,0.12206787690912398,0.609169149095602,0.44886735727295585,0.5337581303021831,0.6204118751570422,0.6962326587105763,0.7572256944184688,0.7902134629272201,0.8415115252035833,0.0,0.9857443208040614,0.8206758627762679,0.026644707174135807,0.018679933030384288,0.026644707174135807,1.0437394231367325,False,0.018323684872892022,-0.0010825221837525538,0.7908181930298637,0.03219315895372234,1.6589104125166787,0.8426108537044861,0.06030150753768844,3.1073309360079997,0.8426108537044861,0.06030150753768844,3.1073309360079997,2,2,1,False,0.6096573783133915,0.6208906754933768,0.6096573783133915,0.6157175411797857,0.706820768367282,0.6181881249395216,0.6350108721619558,0.5984583894457371,0.6080692671944068
2016-02-29,60,2015-11-30,industry_id1,True,0.9,0.9,54,54,2819,2241,20000,19885,19885,2241,28,2509920,126621,2383299,0.0504482214572576,1010,0.6765560720523278,0.6903027183155253,0.11758221230387612,0.6765560720523278,0.5242026986056194,0.6110601730784215,0.6903027183155253,0.7589162549843469,0.8161049468124209,0.8430526994369437,0.8854022931597118,0.0,0.995049504950495,0.9217821782178218,18875,0.6512860828248023,0.6659075899467765,0.12329666950850367,0.6512860828248023,0.48486451394289704,0.5761811991162439,0.6659075899467765,0.7410641491654346,0.7981622492942763,0.8274737126320186,0.8732553317316462,0.0,0.9922119205298013,0.8816423841059603,0.025269989227525547,0.024395128368748797,0.025269989227525547,1.0388001369811601,False,0.0507920543122957,0.00034383285503809813,0.8283026523683672,0.07939698492462312,1.5738312002117347,0.8743112953200216,0.09045226130653267,1.7929722534057737,0.8743112953200216,0.09045226130653267,1.7929722534057737,11,11,8,False,0.6525695974901179,0.6673386971985112,0.6525695974901179,0.6579054228719788,0.7407388952205445,0.661605090498975,0.6835630134481749,0.6409468818465086,0.6580239910734632
2016-02-29,60,2015-11-30,industry_id2,False,0.9,0.9,54,54,2819,2241,20000,19885,19885,2241,103,2509920,48414,2461506,0.019289061005928476,376,0.6793579797906272,0.6951766958131214,0.11479896301701052,0.6793579797906272,0.530573859351706,0.6221562417988262,0.6951766958131214,0.7587676585278968,0.811607186871323,0.838051988014406,0.8876632661383665,0.0,0.9946808510638298,0.9308510638297872,19509,0.6520533008196074,0.6669238514917378,0.1232357506005176,0.6520533008196074,0.4860080949447772,0.5769006052220446,0.6669238514917378,0.7417759824491335,0.7986984081900701,0.8279052079735824,0.8738338550559572,0.0,0.9923112409657081,0.8827720539238301,0.027304678971019736,0.02825284432138353,0.027304678971019736,1.0418749187170722,False,0.018908725169725926,-0.00038033583620255065,0.8283026523683672,0.027135678391959798,1.4067910503066827,0.8743112953200216,0.035175879396984924,1.8236180281753294,0.8743112953200216,0.035175879396984924,1.8236180281753294,11,11,8,False,0.6525695974901179,0.6673386971985112,0.6525695974901179,0.6579054228719788,0.7407388952205445,0.661605090498975,0.6835630134481749,0.6409468818465086,0.6580239910734632
